EbN0_dB,BER
0.0,0.21814880952380952
1.0,0.1928125
2.0,0.1679970238095238
3.0,0.14266369047619049
4.0,0.12019345238095239
5.0,0.09773214285714285
6.0,0.07648511904761905
7.0,0.05688392857142857
8.0,0.040375
9.0,0.026529761904761903
10.0,0.016598214285714286
11.0,0.009059523809523809
12.0,0.00450297619047619
13.0,0.001961309523809524
14.0,0.00075
15.0,0.00022023809523809523
16.0,5.6547619047619046e-05
17.0,5.9523809523809525e-06
18.0,2.9761904761904763e-06
19.0,0.0
20.0,0.0
